Type,"Gene Symbol /Region Name",GRCh37,"HI Score","TS Score",OMIMMorbid,%HI,pLI,LOEUF,"LastEvaluated Date"
Gene,SRD5A2HGNC:11285,2:31747550-31806007,AutosomalRecessive,NoEvidence,"OMIM Morbid",‐,0,1.72,08/22/2012
Gene,SRPX2HGNC:30668,X:99899196-99930785,NoEvidence,NoEvidence,"OMIM Morbid",16.71,0.05,0.54,07/25/2012
Gene,SRRM2HGNC:16639,16:2802639-2821413,SufficientEvidence,NoEvidence,"OMIM Morbid",19.08,1,0.18,02/13/2024
Gene,SRSF1HGNC:10780,17:56078280-56084607,SufficientEvidence,NoEvidence,"OMIM Morbid",1.47,1,0.17,06/19/2025
Gene,SRSF11HGNC:10782,1:70671379-70718735,LittleEvidence,NoEvidence,OMIM,11.85,1,0.24,04/08/2025
Gene,SRYHGNC:11311,Y:2654896-2655723,SufficientEvidence,NoEvidence,"OMIM Morbid",37.61,0,0,12/22/2020
Gene,ST14HGNC:11344,11:130029677-130080257,AutosomalRecessive,NoEvidence,"OMIM Morbid",62.79,0,0.59,08/22/2016
Gene,ST3GAL5HGNC:10872,2:86064243-86116157,AutosomalRecessive,NoEvidence,"OMIM Morbid",63.29,0,0.74,09/25/2014
Gene,STAG1HGNC:11354,3:136055078-136471220,SufficientEvidence,NoEvidence,"OMIM Morbid",8.33,1,0.16,01/22/2025
Gene,STAG2HGNC:11355,X:123094410-123236506,SufficientEvidence,NoEvidence,"OMIM Morbid",9.67,1,0.09,01/25/2023
Gene,STARD9HGNC:19162,15:42867804-43013196,NoEvidence,NoEvidence,OMIM,70.17,0,0.91,10/10/2023
Gene,STAT1HGNC:11362,2:191833875-191878897,NoEvidence,NoEvidence,"OMIM Morbid",1.02,1,0.27,09/18/2013
Gene,STILHGNC:10879,1:47715811-47780568,AutosomalRecessive,,"OMIM Morbid",31.88,0,0.58,08/22/2016
Gene,STK11HGNC:11389,19:1205777-1228430,SufficientEvidence,NoEvidence,"OMIM Morbid",15.32,1,0.36,11/10/2021
Gene,STRCHGNC:16035,15:43891761-43910998,AutosomalRecessive,,"OMIM Morbid",40.85,0,0.71,08/22/2016
Gene,STSHGNC:11425,X:7065331-7272682,SufficientEvidence,NoEvidence,"OMIM Morbid",40.89,0.81,0.44,09/14/2018
Gene,STT3AHGNC:6172,11:125462747-125492986,AutosomalRecessive,NoEvidence,"OMIM Morbid",5.47,0.9,0.51,08/29/2014
Gene,STUB1HGNC:11427,16:730410-732801,AutosomalRecessive,,"OMIM Morbid",25.33,0,1.3,08/22/2016
Gene,STX11HGNC:11429,6:144471654-144513076,AutosomalRecessive,,"OMIM Morbid",37.4,0,1.5,08/22/2016
Gene,STXBP1HGNC:11444,9:130374191-130458308,SufficientEvidence,NoEvidence,"OMIM Morbid",21.32,1,0.1,06/20/2013
Gene,STXBP2HGNC:11445,19:7701996-7712759,AutosomalRecessive,,"OMIM Morbid",59.59,0,0.88,07/09/2025
Gene,SUCLG1HGNC:11449,2:84650652-84686404,AutosomalRecessive,NoEvidence,"OMIM Morbid",4.91,0,0.96,08/22/2016
Gene,SUMF1HGNC:20376,3:4402830-4508953,AutosomalRecessive,NoEvidence,"OMIM Morbid",29.81,0,1.26,08/22/2016
Gene,SUPT16HHGNC:11465,14:21819635-21852178,NoEvidence,NoEvidence,"OMIM Morbid",22.56,1,0.25,05/09/2012
Gene,SURF1HGNC:11474,9:136218613-136223363,AutosomalRecessive,,"OMIM Morbid",65.94,0,1.56,08/22/2016
Gene,SUZ12HGNC:17101,17:30264026-30328057,NoEvidence,NoEvidence,"OMIM Morbid",3.13,1,0.34,07/06/2012
Gene,SYN1HGNC:11494,X:47431300-47479256,SufficientEvidence,NoEvidence,"OMIM Morbid",9.89,0.99,0.25,07/12/2022
Gene,SYNCRIPHGNC:16918,6:86317502-86352604,SufficientEvidence,NoEvidence,OMIM,2.48,1,0.25,04/15/2024
Gene,SYNE4HGNC:26703,19:36494209-36499715,AutosomalRecessive,NoEvidence,"OMIM Morbid",81.2,0,1.25,08/22/2016
Gene,SYNGAP1HGNC:11497,6:33387842-33421466,SufficientEvidence,NoEvidence,"OMIM Morbid",19.65,1,0.13,11/09/2021
Gene,SYPHGNC:11506,X:49044268-49056652,LittleEvidence,NoEvidence,"OMIM Morbid",3.93,0.92,0.39,09/26/2018
Gene,SYT14HGNC:23143,1:210111562-210344734,AutosomalRecessive,,"OMIM Morbid",18.2,0.99,0.49,08/22/2016
Gene,TAB2HGNC:17075,6:149539062-149732743,LittleEvidence,NoEvidence,"OMIM Morbid",5.38,1,0.12,05/27/2020
Gene,TACSTD2HGNC:11530,1:59041105-59042924,AutosomalRecessive,NoEvidence,"OMIM Morbid",66.49,0,1.87,08/22/2016
Gene,TAF13HGNC:11546,1:109606762-109618625,LittleEvidence,NoEvidence,"OMIM Morbid",18.12,0.22,1.03,05/22/2019
Gene,TAF2HGNC:11536,8:120743014-120845081,AutosomalRecessive,NoEvidence,"OMIM Morbid",15.82,0.01,0.55,08/22/2016
Gene,TAOK1HGNC:29259,17:27717381-27878921,SufficientEvidence,NoEvidence,"OMIM Morbid",3.72,1,0.22,06/28/2023
Gene,TARDBPHGNC:11571,1:11072711-11085549,NoEvidence,NoEvidence,"OMIM Morbid",12.94,1,0.23,09/25/2018
Gene,TBC1D20HGNC:16133,20:416124-443177,AutosomalRecessive,NoEvidence,"OMIM Morbid",34.62,0.99,0.47,08/22/2016
Gene,TBC1D5HGNC:19166,3:17198654-17784123,NoEvidence,NoEvidence,OMIM,5.84,0,0.87,10/30/2015
Gene,TBCEHGNC:11582,1:235530742-235615756,AutosomalRecessive,NoEvidence,"OMIM Morbid",28.98,0,0.87,05/17/2012
Gene,TBL1XR1HGNC:29529,3:176737132-176915270,SufficientEvidence,LittleEvidence,"OMIM Morbid",6.88,1,0.17,03/27/2019
Gene,TBR1HGNC:11590,2:162272808-162282381,SufficientEvidence,NoEvidence,"OMIM Morbid",2.97,1,0.25,01/24/2018
Gene,TBX1HGNC:11592,22:19744226-19771116,LittleEvidence,NoEvidence,"OMIM Morbid",4.92,0.12,0.7,06/11/2024
Gene,TBX2HGNC:11597,17:59477204-59486827,LittleEvidence,NoEvidence,"OMIM Morbid",5.16,0,0.83,08/08/2018
Gene,TBX20HGNC:11598,7:35242042-35293711,EmergingEvidence,NoEvidence,"OMIM Morbid",5.83,1,0.38,05/10/2023
Gene,TBX22HGNC:11600,X:79270252-79287273,SufficientEvidence,NoEvidence,"OMIM Morbid",43.82,0.98,0.3,03/28/2023
Gene,TBX3HGNC:11602,12:115108060-115121980,SufficientEvidence,NoEvidence,"OMIM Morbid",3.05,0.99,0.47,09/23/2020
Gene,TBX4HGNC:11603,17:59529783-59562471,SufficientEvidence,NoEvidence,"OMIM Morbid",4.73,1,0.38,12/11/2019
Gene,TBX5HGNC:11604,12:114791716-114846247,SufficientEvidence,NoEvidence,"OMIM Morbid",1.67,1,0.27,07/29/2020
Gene,TCF12HGNC:11623,15:57210288-57583508,SufficientEvidence,NoEvidence,"OMIM Morbid",2.07,0.02,0.61,08/16/2023
Gene,TCF20HGNC:11631,22:42556019-42679933,SufficientEvidence,NoEvidence,"OMIM Morbid",23.45,1,0.05,06/26/2019
Gene,TCF4HGNC:11634,18:52889416-53303188,SufficientEvidence,NoEvidence,"OMIM Morbid",0.38,1,0.1,07/08/2020
Gene,TCF7L2HGNC:11641,10:114710006-114927437,LittleEvidence,NoEvidence,"OMIM Morbid",0.77,1,0.47,03/27/2019
Gene,TCIRG1HGNC:11647,11:67806492-67818362,AutosomalRecessive,NoEvidence,"OMIM Morbid",62.47,0,1.22,08/22/2016
Gene,TCN2HGNC:11653,22:31003161-31023258,AutosomalRecessive,,"OMIM Morbid",66.38,0,0.89,08/22/2016
Gene,TCOF1HGNC:11654,5:149737260-149779856,SufficientEvidence,NoEvidence,"OMIM Morbid",69.76,1,0.29,04/28/2021
Gene,TCTN1HGNC:26113,12:111051934-111087235,AutosomalRecessive,NoEvidence,"OMIM Morbid",75.52,0,1.13,03/23/2015
Gene,TCTN2HGNC:25774,12:124155660-124192946,AutosomalRecessive,NoEvidence,"OMIM Morbid",87.7,0,0.99,08/22/2016
Gene,TDP1HGNC:18884,14:90422271-90511108,AutosomalRecessive,NoEvidence,"OMIM Morbid",48.95,0,0.98,08/22/2016
Gene,TECPR2HGNC:19957,14:102829278-102968814,AutosomalRecessive,NoEvidence,"OMIM Morbid",73.01,0,0.61,08/22/2016
Gene,TECTAHGNC:11720,11:120971952-121062199,AutosomalRecessive,NoEvidence,"OMIM Morbid",11.78,0,0.66,02/07/2018
Gene,TERTHGNC:11730,5:1253282-1295183,LittleEvidence,NoEvidence,"OMIM Morbid",18.57,0,0.59,06/24/2025
Gene,TEX26HGNC:28622,13:31506793-31549637,SensitivityUnlikely,NoEvidence,,89.11,0,1.23,02/03/2021
Gene,TFAP2BHGNC:11743,6:50786584-50815332,SufficientEvidence,NoEvidence,"OMIM Morbid",2.98,1,0.35,04/11/2023
Gene,TFR2HGNC:11762,7:100218043-100239175,AutosomalRecessive,NoEvidence,"OMIM Morbid",46.16,0,0.91,08/22/2016
Gene,TGFBR1HGNC:11772,9:101867395-101916474,SufficientEvidence,NoEvidence,"OMIM Morbid",1.85,0.96,0.51,02/13/2024
Gene,TGFBR2HGNC:11773,3:30647994-30735634,NoEvidence,NoEvidence,"OMIM Morbid",2.72,0.91,0.53,06/26/2024
Gene,TGIF1HGNC:11776,18:3412007-3459976,SufficientEvidence,NoEvidence,"OMIM Morbid",30.39,0.98,0.48,05/10/2012
Gene,TGM1HGNC:11777,14:24718320-24732383,AutosomalRecessive,,"OMIM Morbid",48.02,0,0.85,08/22/2016
Gene,TGM5HGNC:11781,15:43524788-43559126,AutosomalRecessive,,"OMIM Morbid",58.03,0,1.04,08/22/2016
Gene,THRAHGNC:11796,17:38218446-38250120,NoEvidence,NoEvidence,"OMIM Morbid",3.21,1,0.44,08/22/2013
Gene,TIGD6HGNC:18332,5:149372681-149380217,SensitivityUnlikely,NoEvidence,,70.79,0,1.37,02/03/2021
Gene,TIMM8AHGNC:11817,X:100600649-100603730,SufficientEvidence,NoEvidence,"OMIM Morbid",16.93,0.65,0.87,03/24/2021
Gene,TJP2HGNC:11828,9:71736180-71870124,AutosomalRecessive,,"OMIM Morbid",31.7,0,0.83,08/22/2016
Gene,TLX3HGNC:13532,5:170736252-170739143,NoEvidence,NoEvidence,OMIM,16.47,0.01,1.01,09/25/2018
Gene,TMC6HGNC:18021,17:76103478-76128508,AutosomalRecessive,NoEvidence,"OMIM Morbid",79.04,0,1.02,08/22/2016
Gene,TMC8HGNC:20474,17:76126852-76139049,AutosomalRecessive,NoEvidence,"OMIM Morbid",81.31,0,1.2,08/22/2016
Gene,TMCO1HGNC:18188,1:165693528-165738159,AutosomalRecessive,,"OMIM Morbid",14.08,0,1.41,08/22/2016
Gene,TMEM127HGNC:26038,2:96914252-96931735,SufficientEvidence,NoEvidence,"OMIM Morbid",19.66,0,1.59,07/13/2021
Gene,TMEM135HGNC:26167,11:86748976-87039866,NoEvidence,NoEvidence,OMIM,17.19,0,0.74,11/02/2015
Gene,TMEM178AHGNC:28517,2:39892623-39945103,NoEvidence,NoEvidence,,29.83,0.02,0.85,10/23/2024
Gene,TMEM216HGNC:25018,11:61160059-61166318,AutosomalRecessive,NoEvidence,"OMIM Morbid",24.23,0,1.45,06/30/2025
Gene,TMEM231HGNC:37234,16:75570639-75590184,AutosomalRecessive,NoEvidence,"OMIM Morbid",40.93,0,1.41,08/22/2016
Gene,TMEM237HGNC:14432,2:202484909-202508226,AutosomalRecessive,NoEvidence,"OMIM Morbid",49.64,0,1.32,04/09/2015
Gene,TMEM43HGNC:28472,3:14166552-14185180,NoEvidence,NoEvidence,"OMIM Morbid",43,0,1.13,11/08/2015
Gene,TMEM67HGNC:28396,8:94767072-94831466,AutosomalRecessive,NoEvidence,"OMIM Morbid",39.26,0,1.08,08/22/2016
Gene,TMEM94HGNC:28983,17:73452716-73496533,AutosomalRecessive,NoEvidence,"OMIM Morbid",37.03,0,0.6,04/01/2025
Gene,TMLHEHGNC:18308,X:154718672-154842613,LittleEvidence,NoEvidence,"OMIM Morbid",63.26,0,1.18,08/01/2013
Gene,TMPRSS3HGNC:11877,21:43791999-43816161,AutosomalRecessive,NoEvidence,"OMIM Morbid",64.12,0,1.11,08/22/2016
Gene,TMPRSS6HGNC:16517,22:37461476-37505753,AutosomalRecessive,NoEvidence,"OMIM Morbid",54.76,0,0.82,08/22/2016
Gene,TNFRSF11BHGNC:11909,8:119935796-119964124,AutosomalRecessive,,"OMIM Morbid",13.92,0.88,0.54,08/22/2016
Gene,TNNC1HGNC:11943,3:52485116-52488057,NoEvidence,NoEvidence,"OMIM Morbid",23.24,0.05,0.85,10/10/2025
Gene,TNNI3HGNC:11947,19:55663135-55669100,LittleEvidence,NoEvidence,"OMIM Morbid",40.95,0,1.1,05/25/2023
Gene,TNNT1HGNC:11948,19:55644066-55660574,AutosomalRecessive,NoEvidence,"OMIM Morbid",44.99,0,1.42,08/22/2016
Gene,TNNT2HGNC:11949,1:201328142-201346808,NoEvidence,NoEvidence,"OMIM Morbid",56.44,0,0.68,11/16/2015
Gene,TNPO3HGNC:17103,7:128594239-128695165,NoEvidence,NoEvidence,"OMIM Morbid",11.14,0,0.66,06/30/2025
Gene,TNRC6BHGNC:29190,22:40440838-40731812,SufficientEvidence,NoEvidence,"OMIM Morbid",5.62,1,0.33,06/26/2019
Gene,TOP3BHGNC:11993,22:22311397-22337184,NoEvidence,NoEvidence,OMIM,15.87,0,0.63,07/13/2022
Gene,TP53HGNC:11998,17:7571739-7590808,SufficientEvidence,NoEvidence,"OMIM Morbid",0.2,1,0.45,11/10/2021
Gene,TP63HGNC:15979,3:189314535-189615065,LittleEvidence,NoEvidence,"OMIM Morbid",1.11,1,0.3,05/10/2023
Gene,TP73HGNC:12003,1:3569080-3652765,NoEvidence,NoEvidence,"OMIM Morbid",25.95,0.28,0.58,07/06/2012
Gene,TPK1HGNC:17358,7:144149034-144533146,AutosomalRecessive,NoEvidence,"OMIM Morbid",43.3,0,1.34,08/22/2016
Gene,TPM1HGNC:12010,15:63334946-63364114,NoEvidence,NoEvidence,"OMIM Morbid",1.5,0,0.76,11/09/2015
Gene,TPOHGNC:12015,2:1417235-1547445,AutosomalRecessive,,"OMIM Morbid",76.12,0,0.97,08/22/2016
Gene,TPRNHGNC:26894,9:140086071-140095193,AutosomalRecessive,NoEvidence,"OMIM Morbid",84.93,0,1.1,08/22/2016
Gene,TPSAB1HGNC:12019,16:1290706-1292555,NoEvidence,SufficientEvidence,OMIM,91.77,0,1.9,08/07/2025
Gene,TPSD1HGNC:14118,16:1306070-1309009,SensitivityUnlikely,NoEvidence,OMIM,94.69,0,1.75,02/03/2021
Gene,TRAF7HGNC:20456,16:2205783-2228130,NoEvidence,NoEvidence,"OMIM Morbid",50.46,0,0.68,10/10/2025
Gene,TRAPPC10HGNC:11868,21:45432190-45526433,NoEvidence,NoEvidence,"OMIM Morbid",47.8,1,0.27,09/06/2012
Gene,TRAPPC2HGNC:23068,X:13730364-13752739,SufficientEvidence,NoEvidence,"OMIM Morbid",21.53,0,1.75,01/16/2014
Gene,TRAPPC9HGNC:30832,8:140739968-141468678,AutosomalRecessive,NoEvidence,"OMIM Morbid",53.39,0,0.79,08/06/2015
Gene,TRDNHGNC:12261,6:123537484-123958095,AutosomalRecessive,,"OMIM Morbid",49.08,0,1.36,08/22/2016
Gene,TRHRHGNC:12299,8:110098814-110133794,AutosomalRecessive,,"OMIM Morbid",21.25,0.03,0.75,08/22/2016
Gene,TRIM2HGNC:15974,4:154073315-154260469,AutosomalRecessive,NoEvidence,"OMIM Morbid",21.81,1,0.4,08/22/2016
Gene,TRIM32HGNC:16380,9:119449584-119463578,AutosomalRecessive,NoEvidence,"OMIM Morbid",26.93,0.01,0.73,08/22/2016
Gene,TRIM37HGNC:7523,17:57060010-57184241,AutosomalRecessive,NoEvidence,"OMIM Morbid",2.79,0,0.79,08/22/2016
Gene,TRIOHGNC:12303,5:14143451-14510313,SufficientEvidence,NoEvidence,"OMIM Morbid",25.7,1,0.22,01/24/2018
Gene,TRIOBPHGNC:17009,22:38093055-38172563,AutosomalRecessive,NoEvidence,"OMIM Morbid",54.57,0,0.87,08/22/2016
Gene,TRIP12HGNC:12306,2:230628553-230787902,SufficientEvidence,NoEvidence,"OMIM Morbid",3.78,1,0.15,04/02/2018
Gene,TRIP4HGNC:12310,15:64680035-64747502,AutosomalRecessive,NoEvidence,"OMIM Morbid",18.24,0,0.8,08/17/2018
Gene,TRMT10AHGNC:28403,4:100467868-100485196,AutosomalRecessive,NoEvidence,"OMIM Morbid",53.48,0,1.18,08/22/2016
Gene,TRMUHGNC:25481,22:46731611-46753237,AutosomalRecessive,NoEvidence,"OMIM Morbid",63.58,0,1.28,08/22/2016
Gene,TRPM1HGNC:7146,15:31293268-31453363,AutosomalRecessive,,"OMIM Morbid",57.82,0,0.84,08/22/2016
Gene,TRPS1HGNC:12340,8:116420724-116681202,SufficientEvidence,NoEvidence,"OMIM Morbid",1.26,1,0.11,07/08/2020
Gene,TRRAPHGNC:12347,7:98476155-98610864,LittleEvidence,NoEvidence,"OMIM Morbid",19.5,1,0.12,04/24/2019
Gene,TSC1HGNC:12362,9:135766736-135820003,SufficientEvidence,NoEvidence,"OMIM Morbid",11.9,1,0.23,10/13/2020
Gene,TSC2HGNC:12363,16:2097986-2139492,SufficientEvidence,NoEvidence,"OMIM Morbid",10.92,1,0.2,06/10/2020
Gene,TSEN2HGNC:28422,3:12525979-12581123,AutosomalRecessive,NoEvidence,"OMIM Morbid",85.38,0,1.21,08/22/2016
Gene,TSEN54HGNC:27561,17:73512609-73520816,AutosomalRecessive,,"OMIM Morbid",62.63,0,1.26,08/22/2016
Gene,TSPAN7HGNC:11854,X:38420795-38548172,LittleEvidence,NoEvidence,"OMIM Morbid",17.96,0.75,0.54,06/22/2022
Gene,TSPEARHGNC:1268,21:45917776-46131487,AutosomalRecessive,NoEvidence,"OMIM Morbid",67.21,0,1.16,08/22/2016
Gene,TTC19HGNC:26006,17:15903138-15932718,AutosomalRecessive,NoEvidence,"OMIM Morbid",51.14,0,1.05,08/22/2016
Gene,TTC21BHGNC:25660,2:166729872-166810286,AutosomalRecessive,NoEvidence,"OMIM Morbid",30.49,0,0.83,08/22/2016
Gene,TTC7AHGNC:19750,2:47143005-47303262,AutosomalRecessive,NoEvidence,"OMIM Morbid",45.91,0,1.2,08/22/2016
Gene,TTC8HGNC:20087,14:89290497-89347423,AutosomalRecessive,,"OMIM Morbid",23.34,0,0.8,08/22/2016
Gene,TTLL5HGNC:19963,14:76127589-76421422,AutosomalRecessive,NoEvidence,"OMIM Morbid",12.66,0,0.89,08/22/2016
Gene,TTNHGNC:12403,2:179390716-179672150,SufficientEvidence,NoEvidence,"OMIM Morbid",25.39,0,0.48,08/02/2021
Gene,TTRHGNC:12405,18:29171840-29178784,NoEvidence,NoEvidence,"OMIM Morbid",3.23,0.01,1.05,07/23/2025
Gene,TUBA1AHGNC:20766,12:49578578-49582863,NoEvidence,NoEvidence,"OMIM Morbid",4.83,1,0.37,04/14/2016
Gene,TUBB1HGNC:16257,20:57594484-57601709,LittleEvidence,NoEvidence,"OMIM Morbid",59.92,0,1.59,09/24/2025
Gene,TUBB2BHGNC:30829,6:3224511-3227887,NoEvidence,NoEvidence,"OMIM Morbid",24.97,1,0.34,09/09/2025
Gene,TUBB3HGNC:20772,16:89988333-90002505,NoEvidence,NoEvidence,"OMIM Morbid",61.93,0.04,0.69,08/30/2017
Gene,TUBB4AHGNC:20774,19:6494330-6502859,NoEvidence,NoEvidence,"OMIM Morbid",42.56,0.6,0.61,11/19/2014
Gene,TUBGCP6HGNC:18127,22:50656123-50683452,AutosomalRecessive,NoEvidence,"OMIM Morbid",77.41,0,1.07,08/22/2016
Gene,TUFMHGNC:12420,16:28853732-28857669,AutosomalRecessive,NoEvidence,"OMIM Morbid",20.48,0,0.7,08/22/2016
Gene,TUSC3HGNC:30242,8:15397596-15624158,AutosomalRecessive,,"OMIM Morbid",34.41,0,1.31,12/01/2021
Gene,TWIST1HGNC:12428,7:19152670-19157259,SufficientEvidence,NoEvidence,"OMIM Morbid",5.34,0.01,1.45,12/16/2020
Gene,TWIST2HGNC:20670,2:239756726-239832230,AutosomalRecessive,NoEvidence,"OMIM Morbid",6.73,0.79,0.72,08/22/2016
Gene,TYMPHGNC:3148,22:50964181-50968514,AutosomalRecessive,,"OMIM Morbid",67.24,0,1.52,08/22/2016
Gene,TYROBPHGNC:12449,19:36395305-36399197,AutosomalRecessive,NoEvidence,"OMIM Morbid",59.61,0,1.28,08/22/2016
Gene,TYRP1HGNC:12450,9:12693385-12710285,AutosomalRecessive,,"OMIM Morbid",21.84,0,1.4,08/22/2016
Gene,UBE2AHGNC:12472,X:118708526-118718386,SufficientEvidence,NoEvidence,"OMIM Morbid",9.57,0.82,0.54,05/22/2019
Gene,UBE2THGNC:25009,1:202300785-202311064,AutosomalRecessive,NoEvidence,"OMIM Morbid",19.95,0.08,0.84,09/01/2020
Gene,UBE3AHGNC:12496,15:25578875-25684203,SufficientEvidence,NoEvidence,"OMIM Morbid",2.11,1,0.14,08/23/2012
Gene,UBE3BHGNC:13478,12:109915439-109974507,AutosomalRecessive,NoEvidence,"OMIM Morbid",57.19,0,0.68,08/22/2016
Gene,UBN2HGNC:21931,7:138915983-138992982,LittleEvidence,NoEvidence,OMIM,23.88,1,0.36,07/24/2024
Gene,UBR1HGNC:16808,15:43235095-43398236,AutosomalRecessive,,"OMIM Morbid",21.91,0.96,0.47,08/22/2016
Gene,UNC80HGNC:26582,2:210636556-210864020,AutosomalRecessive,NoEvidence,"OMIM Morbid",13.16,0,0.48,02/12/2025
Gene,UNC93AHGNC:12570,6:167704803-167729502,SensitivityUnlikely,NoEvidence,OMIM,85.98,0,1.14,02/03/2021
Gene,UPB1HGNC:16297,22:24891300-24924358,AutosomalRecessive,,"OMIM Morbid",65,0,0.98,08/22/2016
Gene,UPF2HGNC:17854,10:11962021-12085169,NoEvidence,NoEvidence,OMIM,12.07,1,0.16,02/13/2019
Gene,UPF3BHGNC:20439,X:118967985-118986926,SufficientEvidence,NoEvidence,"OMIM Morbid",33.04,0.98,0.29,02/09/2021
Gene,URODHGNC:12591,1:45477926-45481247,EmergingEvidence,NoEvidence,"OMIM Morbid",8.25,0,0.92,10/04/2024
Gene,UROSHGNC:12592,10:127473549-127511827,AutosomalRecessive,,"OMIM Morbid",69.16,0,0.76,08/22/2016
Gene,USB1HGNC:25792,16:58033507-58055522,AutosomalRecessive,NoEvidence,"OMIM Morbid",60.92,0,1.02,11/13/2024
Gene,USH1CHGNC:12597,11:17515447-17565963,AutosomalRecessive,NoEvidence,"OMIM Morbid",22.32,0,0.88,04/07/2012
Gene,USH1GHGNC:16356,17:72912175-72919350,AutosomalRecessive,NoEvidence,"OMIM Morbid",45.67,0,1.21,08/22/2016
Gene,USH2AHGNC:12601,1:215796233-216596790,AutosomalRecessive,,"OMIM Morbid",4.18,0,0.86,08/22/2016
Gene,USP7HGNC:12630,16:8985954-9057763,SufficientEvidence,NoEvidence,"OMIM Morbid",6.46,1,0.09,04/22/2024
Gene,USP9XHGNC:12632,X:40944698-41095832,SufficientEvidence,NoEvidence,"OMIM Morbid",3.82,1,0.05,11/27/2024
Gene,UVSSAHGNC:29304,4:1340996-1381837,AutosomalRecessive,,"OMIM Morbid",81.41,0,1.22,08/22/2016
Gene,VAMP7HGNC:11486,X:155111008-155173433,NoEvidence,NoEvidence,OMIM,56.22,0.01,0.86,09/06/2012
Gene,VCX3AHGNC:18159,X:6451659-6453159,NoEvidence,SensitivityUnlikely,OMIM,94.12,0.31,1.87,10/12/2012
Gene,VEGFAHGNC:12680,6:43737946-43754224,LittleEvidence,NoEvidence,"OMIM Morbid",0.1,0.19,0.61,08/23/2023
Gene,VHLHGNC:12687,3:10183462-10195351,SufficientEvidence,NoEvidence,"OMIM Morbid",45.43,0,0.99,05/11/2022
Gene,VLDLRHGNC:12698,9:2621787-2660056,AutosomalRecessive,,"OMIM Morbid",13.41,0,0.83,08/22/2016
Gene,VPS13AHGNC:1908,9:79792450-80036453,AutosomalRecessive,,"OMIM Morbid",33.87,0,0.7,08/22/2016
Gene,VPS13BHGNC:2183,8:100025502-100889808,AutosomalRecessive,NoEvidence,"OMIM Morbid",4.55,0,0.71,06/26/2013
Gene,VPS26CHGNC:3044,21:38595721-38640409,NoEvidence,NoEvidence,OMIM,53.11,0,0.85,04/25/2012
Gene,VPS37AHGNC:24928,8:17104467-17190964,AutosomalRecessive,NoEvidence,"OMIM Morbid",43.37,0,0.85,08/22/2016
Gene,VPS53HGNC:25608,17:411908-618079,AutosomalRecessive,,"OMIM Morbid",20.07,0,0.77,08/22/2016
Gene,WACHGNC:17327,10:28821708-28912041,SufficientEvidence,NoEvidence,"OMIM Morbid",9.64,1,0.25,02/28/2018
Gene,WASHGNC:12731,X:48542188-48549818,SufficientEvidence,NoEvidence,"OMIM Morbid",37.38,1,0.15,10/09/2025
Gene,WDFY3HGNC:20751,4:85590750-85887843,SufficientEvidence,NoEvidence,"OMIM Morbid",21.08,1,0.2,10/10/2023
Gene,WDPCPHGNC:28027,2:63346694-63815611,AutosomalRecessive,NoEvidence,"OMIM Morbid",24.69,0,0.94,08/22/2016
Gene,WDR26HGNC:21208,1:224572848-224622499,SufficientEvidence,NoEvidence,"OMIM Morbid",10.72,1,0.14,04/27/2022
Gene,WDR35HGNC:29250,2:20110024-20189866,AutosomalRecessive,NoEvidence,"OMIM Morbid",44.05,0,0.78,06/19/2013
Gene,WDR45HGNC:28912,X:48932101-48958116,SufficientEvidence,NoEvidence,"OMIM Morbid",49.99,0.99,0.21,04/09/2015
Gene,WDR62HGNC:24502,19:36545799-36596010,AutosomalRecessive,,"OMIM Morbid",51.08,0,0.81,08/22/2016
Gene,WDR72HGNC:26790,15:53805938-54055075,AutosomalRecessive,NoEvidence,"OMIM Morbid",39.26,0,1.09,08/22/2016
Gene,WFS1HGNC:12762,4:6271577-6304992,NoEvidence,NoEvidence,"OMIM Morbid",33.79,0,1.64,02/08/2012
Gene,WHRNHGNC:16361,9:117164360-117267753,AutosomalRecessive,NoEvidence,"OMIM Morbid",38.98,0,0.81,08/22/2016
Gene,WNT7AHGNC:12786,3:13857755-13921568,AutosomalRecessive,NoEvidence,"OMIM Morbid",20.9,0,0.81,08/22/2016
Gene,WRAP53HGNC:25522,17:7589389-7606820,AutosomalRecessive,NoEvidence,"OMIM Morbid",65.51,0,0.65,12/15/2017
Gene,WRNHGNC:12791,8:30891326-31033654,AutosomalRecessive,NoEvidence,"OMIM Morbid",17.41,0,0.9,10/04/2024
Gene,WT1HGNC:12796,11:32409321-32457085,SufficientEvidence,NoEvidence,"OMIM Morbid",1.09,1,0.25,01/25/2022
Gene,WWOXHGNC:12799,16:78133551-79246564,AutosomalRecessive,NoEvidence,"OMIM Morbid",0.38,0,1.82,11/08/2017
Gene,XDHHGNC:12805,2:31557187-31637608,AutosomalRecessive,NoEvidence,"OMIM Morbid",44.11,0,0.99,08/22/2016
Gene,XIAPHGNC:592,X:122993558-123047822,SufficientEvidence,NoEvidence,"OMIM Morbid",3.36,0.92,0.37,07/27/2022
Gene,XISTHGNC:12810,X:73040486-73072588,SufficientEvidence,NoEvidence,OMIM,‐,‐,‐,04/22/2020
Gene,XPAHGNC:12814,9:100437191-100459622,AutosomalRecessive,NoEvidence,"OMIM Morbid",25.19,0,1.07,02/14/2024
Gene,XPCHGNC:12816,3:14186647-14220101,AutosomalRecessive,,"OMIM Morbid",63.33,0,1.02,05/08/2024
